DATAFLOW,freq,indic_bt,nace_r2,s_adj,unit,Country,Date,Num,OBS_FLAG
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2019-11,117.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2019-12,121.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-01,104.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-02,102.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-03,121.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-04,109.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-05,104.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-06,108.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-07,96.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-08,106.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-09,110.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-10,115.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-11,115.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2020-12,118.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2021-01,104.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2021-02,105.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FI,2021-03,119.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2019-08,79.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2019-09,106,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2019-10,110.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2019-11,107.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2019-12,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-01,103.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-02,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-03,93.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-04,67.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-05,77.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-06,95.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-07,93.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-08,72.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-09,98.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-10,105.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-11,101.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2020-12,98.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2021-01,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2021-02,96.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,FR,2021-03,106.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2019-08,92.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2019-09,109,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2019-10,112.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2019-11,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2019-12,102.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-01,95.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-02,100.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-03,108.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-04,94.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-05,96.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-06,101.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-07,110.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-08,91.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-09,107.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-10,114.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-11,110.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2020-12,102.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2021-01,97.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2021-02,105.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HR,2021-03,118.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2019-08,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2019-09,126.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2019-10,124.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2019-11,123,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2019-12,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-01,113.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-02,116.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-03,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-04,72.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-05,86.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-06,105.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-07,104.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-08,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-09,125.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-10,127.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-11,125,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2020-12,103,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2021-01,110,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2021-02,120.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,HU,2021-03,130.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2019-08,80.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2019-09,128.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2019-10,148,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2019-11,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2019-12,75.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-01,113.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-02,72.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-03,100.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-04,103.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-05,74.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-06,80,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-07,111.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-08,75.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-09,111.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-10,125.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-11,151.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2020-12,97,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2021-01,143.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2021-02,102.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IE,2021-03,102.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2019-08,70.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2019-09,110.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2019-10,113.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2019-11,109.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2019-12,89.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-01,100.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-02,105.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-03,81.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-04,57.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-05,90.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-06,95.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-07,108,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-08,69.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-09,105.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-10,111.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-11,105,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2020-12,88.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2021-01,98.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2021-02,104.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,IT,2021-03,112.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2019-08,116.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2019-09,122.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2019-10,125.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2019-11,127.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2019-12,118.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-01,110.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-02,111.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-03,121.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-04,102.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-05,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-06,114.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-07,114.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-08,118.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-09,121.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-10,126.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-11,126.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2020-12,120.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2021-01,124.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2021-02,122.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LT,2021-03,139.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2019-08,89.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2019-09,102.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2019-10,102.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2019-11,97.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2019-12,86.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-01,93.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-02,94.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-03,88.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-04,69.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-05,79.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-06,87.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-07,91.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-08,79.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-09,96.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-10,100.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-11,96.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2020-12,84.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2021-01,93.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2021-02,91.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LU,2021-03,97.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2019-08,128.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2019-09,126.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2019-10,128.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2019-11,121.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2019-12,118,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-01,91.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-02,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-03,111.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-04,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-05,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-06,122.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-07,117.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-08,124.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-09,122.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-10,127.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-11,125.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2020-12,123.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2021-01,94.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2021-02,102.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,LV,2021-03,116.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2019-08,103.3,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2019-09,113.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2019-10,107.7,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2019-11,119.4,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2019-12,143.1,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-01,113.1,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-02,105.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-03,124.4,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-04,67.4,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-05,80,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-06,86,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-07,109.3,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,ME,2020-08,100.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2019-08,110.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2019-09,121.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2019-10,121.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2019-11,118.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2019-12,111.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-01,99.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-02,108,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-03,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-04,71.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-05,82.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-06,96.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-07,108.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-08,100.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-09,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-10,115.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-11,113.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2020-12,114.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2021-01,86.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2021-02,94.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MK,2021-03,109.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2019-08,105.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2019-09,111.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2019-10,110.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2019-11,107.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2019-12,94.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-01,109.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-02,108.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-03,106.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-04,92.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-05,98.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-06,99.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-07,107,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-08,101.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-09,108,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-10,113.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-11,105.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2020-12,89.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2021-01,102.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2021-02,95.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,MT,2021-03,103.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2019-08,93.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2019-09,105.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2019-10,107.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2019-11,107,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2019-12,100.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-01,102,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-02,98.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-03,106.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-04,92.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-05,93.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-06,95.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-07,93.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-08,88.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-09,99,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-10,104.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-11,104,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2020-12,99.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2021-01,100.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2021-02,95,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NL,2021-03,108,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2019-08,92.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2019-09,90.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2019-10,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2019-11,105.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2019-12,102.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-01,106.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-02,100.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-03,107.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-04,99,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-05,98.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-06,93.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-07,91.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-08,100,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-09,95.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-10,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-11,105,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2020-12,105.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2021-01,112.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2021-02,102.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,NO,2021-03,108,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2019-08,112.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2019-09,125.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2019-10,131.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2019-11,129.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2019-12,115.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-01,118.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-02,121.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-03,124.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-04,91.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-05,103.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-06,115.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-07,117.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-08,114.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-09,129.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-10,135.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-11,133,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2020-12,123,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2021-01,125,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2021-02,126,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,CA,I15,PL,2021-03,144.9,
